Date,Open,High,Low,Close,Adj Close,Volume
"Mar 1, 2021",123.75,127.93,122.79,127.79,124.85,"116,307,900"
"Feb 26, 2021",122.59,124.85,121.20,121.26,118.47,"164,560,400"
"Feb 25, 2021",124.68,126.46,120.54,120.99,118.20,"148,199,500"
"Feb 24, 2021",124.94,125.56,122.23,125.35,122.46,"111,039,900"
"Feb 23, 2021",123.76,126.71,118.39,125.86,122.96,"158,273,000"
"Feb 22, 2021",128.01,129.72,125.60,126.00,123.10,"103,916,400"
"Feb 19, 2021",130.24,130.71,128.80,129.87,126.88,"87,668,800"
"Feb 18, 2021",129.20,130.00,127.41,129.71,126.72,"96,856,700"
"Feb 17, 2021",131.25,132.22,129.47,130.84,127.83,"97,918,500"
"Feb 16, 2021",135.49,136.01,132.79,133.19,130.12,"80,576,300"
"Feb 12, 2021",134.35,135.53,133.69,135.37,132.25,"60,145,100"
"Feb 11, 2021",135.90,136.39,133.77,135.13,132.02,"64,280,000"
"Feb 10, 2021",136.48,136.99,134.40,135.39,132.27,"73,046,600"
"Feb 9, 2021",136.62,137.88,135.85,136.01,132.88,"76,774,200"
"Feb 8, 2021",136.03,136.96,134.92,136.91,133.76,"71,297,200"
"Feb 5, 2021",137.35,137.42,135.86,136.76,133.61,"75,693,800"
"Feb 4, 2021",136.30,137.40,134.59,137.39,134.02,"84,183,100"
"Feb 3, 2021",135.76,135.77,133.61,133.94,130.66,"89,880,900"
"Feb 2, 2021",135.73,136.31,134.61,134.99,131.68,"83,305,400"
"Feb 1, 2021",133.75,135.38,130.93,134.14,130.85,"106,239,800"
"Jan 29, 2021",135.83,136.74,130.21,131.96,128.73,"177,523,800"
"Jan 28, 2021",139.52,141.99,136.70,137.09,133.73,"142,621,100"
"Jan 27, 2021",143.43,144.30,140.41,142.06,138.58,"140,843,800"
"Jan 26, 2021",143.60,144.30,141.37,143.16,139.65,"98,390,600"
"Jan 25, 2021",143.07,145.09,136.54,142.92,139.42,"157,611,700"
"Jan 22, 2021",136.28,139.85,135.02,139.07,135.66,"114,459,400"
"Jan 21, 2021",133.80,139.67,133.59,136.87,133.52,"120,150,900"
"Jan 20, 2021",128.66,132.49,128.55,132.03,128.80,"104,319,500"
"Jan 19, 2021",127.78,128.71,126.94,127.83,124.70,"90,757,300"
"Jan 15, 2021",128.78,130.22,127.00,127.14,124.03,"111,598,500"
"Jan 14, 2021",130.80,131.00,128.76,128.91,125.75,"90,221,800"
"Jan 13, 2021",128.76,131.45,128.49,130.89,127.68,"88,636,800"
"Jan 12, 2021",128.50,129.69,126.86,128.80,125.64,"91,951,100"
"Jan 11, 2021",129.19,130.17,128.50,128.98,125.82,"100,384,500"
"Jan 8, 2021",132.43,132.63,130.23,132.05,128.82,"105,158,200"
"Jan 7, 2021",128.36,131.63,127.86,130.92,127.71,"109,578,200"
"Jan 6, 2021",127.72,131.05,126.38,126.60,123.50,"155,088,000"
"Jan 5, 2021",128.89,131.74,128.43,131.01,127.80,"97,664,900"
"Jan 4, 2021",133.52,133.61,126.76,129.41,126.24,"143,301,900"
"Dec 31, 2020",134.08,134.74,131.72,132.69,129.44,"99,116,600"
"Dec 30, 2020",135.58,135.99,133.40,133.72,130.44,"96,452,100"
"Dec 29, 2020",138.05,138.79,134.34,134.87,131.57,"121,047,300"
"Dec 28, 2020",133.99,137.34,133.51,136.69,133.34,"124,486,200"
"Dec 24, 2020",131.32,133.46,131.10,131.97,128.74,"54,930,100"
"Dec 23, 2020",132.16,132.43,130.78,130.96,127.75,"88,223,700"
"Dec 22, 2020",131.61,134.41,129.65,131.88,128.65,"168,904,800"
"Dec 21, 2020",125.02,128.31,123.45,128.23,125.09,"121,251,600"
"Dec 18, 2020",128.96,129.10,126.12,126.66,123.56,"192,541,500"
"Dec 17, 2020",128.90,129.58,128.04,128.70,125.55,"94,359,800"
"Dec 16, 2020",127.41,128.37,126.56,127.81,124.68,"98,208,600"
"Dec 15, 2020",124.34,127.90,124.13,127.88,124.75,"157,243,700"
"Dec 14, 2020",122.60,123.35,121.54,121.78,118.80,"79,184,500"
"Dec 11, 2020",122.43,122.76,120.55,122.41,119.41,"86,939,800"
"Dec 10, 2020",120.50,123.87,120.15,123.24,120.22,"81,312,200"
"Dec 9, 2020",124.53,125.95,121.00,121.78,118.80,"115,089,200"
"Dec 8, 2020",124.37,124.98,123.09,124.38,121.33,"82,225,500"
"Dec 7, 2020",122.31,124.57,122.25,123.75,120.72,"86,712,000"
"Dec 4, 2020",122.60,122.86,121.52,122.25,119.26,"78,260,400"
"Dec 3, 2020",123.52,123.78,122.21,122.94,119.93,"78,967,600"
"Dec 2, 2020",122.02,123.37,120.89,123.08,120.06,"89,004,200"
"Dec 1, 2020",121.01,123.47,120.01,122.72,119.71,"127,728,200"
"Nov 30, 2020",116.97,120.97,116.81,119.05,116.13,"169,410,200"
"Nov 27, 2020",116.57,117.49,116.22,116.59,113.73,"46,691,300"
"Nov 25, 2020",115.55,116.75,115.17,116.03,113.19,"76,499,200"
"Nov 24, 2020",113.91,115.85,112.59,115.17,112.35,"113,874,200"
"Nov 23, 2020",117.18,117.62,113.75,113.85,111.06,"127,959,300"
"Nov 20, 2020",118.64,118.77,117.29,117.34,114.47,"73,604,300"
"Nov 19, 2020",117.59,119.06,116.81,118.64,115.73,"74,113,000"
"Nov 18, 2020",118.61,119.82,118.00,118.03,115.14,"76,322,100"
"Nov 17, 2020",119.55,120.67,118.96,119.39,116.47,"74,271,000"
"Nov 16, 2020",118.92,120.99,118.15,120.30,117.35,"91,183,000"
"Nov 13, 2020",119.44,119.67,117.87,119.26,116.34,"81,581,900"
"Nov 12, 2020",119.62,120.53,118.57,119.21,116.29,"103,162,300"
"Nov 11, 2020",117.19,119.63,116.44,119.49,116.56,"112,295,000"
"Nov 10, 2020",115.55,117.59,114.13,115.97,113.13,"138,023,400"
"Nov 9, 2020",120.50,121.99,116.05,116.32,113.47,"154,515,300"
"Nov 6, 2020",118.32,119.20,116.13,118.69,115.78,"114,457,900"
"Nov 5, 2020",117.95,119.62,116.87,119.03,115.91,"126,387,100"
"Nov 4, 2020",114.14,115.59,112.35,114.95,111.94,"138,235,500"
"Nov 3, 2020",109.66,111.49,108.73,110.44,107.55,"107,624,400"
"Nov 2, 2020",109.11,110.68,107.32,108.77,105.92,"122,866,900"
"Oct 30, 2020",111.06,111.99,107.72,108.86,106.01,"190,272,600"
"Oct 29, 2020",112.37,116.93,112.20,115.32,112.30,"146,129,200"
"Oct 28, 2020",115.05,115.43,111.10,111.20,108.29,"143,937,800"
"Oct 27, 2020",115.49,117.28,114.54,116.60,113.55,"92,276,800"
"Oct 26, 2020",114.01,116.55,112.88,115.05,112.04,"111,850,700"
"Oct 23, 2020",116.39,116.55,114.28,115.04,112.03,"82,572,600"
"Oct 22, 2020",117.45,118.04,114.59,115.75,112.72,"101,988,000"
"Oct 21, 2020",116.67,118.71,116.45,116.87,113.81,"89,946,000"
"Oct 20, 2020",116.20,118.98,115.63,117.51,114.43,"124,423,700"
"Oct 19, 2020",119.96,120.42,115.66,115.98,112.94,"120,639,300"
"Oct 16, 2020",121.28,121.55,118.81,119.02,115.90,"115,393,800"
"Oct 15, 2020",118.72,121.20,118.15,120.71,117.55,"112,559,200"
"Oct 14, 2020",121.00,123.03,119.62,121.19,118.02,"150,712,000"
"Oct 13, 2020",125.27,125.39,119.65,121.10,117.93,"262,330,500"
"Oct 12, 2020",120.06,125.18,119.28,124.40,121.14,"240,226,800"
"Oct 9, 2020",115.28,117.00,114.92,116.97,113.91,"100,506,900"
"Oct 8, 2020",116.25,116.40,114.59,114.97,111.96,"83,477,200"
"Oct 7, 2020",114.62,115.55,114.13,115.08,112.07,"96,849,000"
"Oct 6, 2020",115.70,116.12,112.25,113.16,110.20,"161,498,200"
"Oct 5, 2020",113.91,116.65,113.55,116.50,113.45,"106,243,800"
"Oct 2, 2020",112.89,115.37,112.22,113.02,110.06,"144,712,000"
"Oct 1, 2020",117.64,117.72,115.83,116.79,113.73,"116,120,400"
"Sep 30, 2020",113.79,117.26,113.62,115.81,112.78,"142,675,200"
"Sep 29, 2020",114.55,115.31,113.57,114.09,111.10,"99,382,200"
"Sep 28, 2020",115.01,115.32,112.78,114.96,111.95,"137,672,400"
"Sep 25, 2020",108.43,112.44,107.67,112.28,109.34,"149,981,400"
"Sep 24, 2020",105.17,110.25,105.00,108.22,105.39,"167,743,300"
"Sep 23, 2020",111.62,112.11,106.77,107.12,104.32,"150,718,700"
"Sep 22, 2020",112.68,112.86,109.16,111.81,108.88,"183,055,400"
"Sep 21, 2020",104.54,110.19,103.10,110.08,107.20,"195,713,800"
"Sep 18, 2020",110.40,110.88,106.09,106.84,104.04,"287,104,900"
"Sep 17, 2020",109.72,112.20,108.71,110.34,107.45,"178,011,000"
"Sep 16, 2020",115.23,116.00,112.04,112.13,109.19,"154,679,000"
"Sep 15, 2020",118.33,118.83,113.61,115.54,112.52,"184,642,000"
"Sep 14, 2020",114.72,115.93,112.80,115.36,112.34,"140,150,100"
"Sep 11, 2020",114.57,115.23,110.00,112.00,109.07,"180,860,300"
"Sep 10, 2020",120.36,120.50,112.50,113.49,110.52,"182,274,400"
"Sep 9, 2020",117.26,119.14,115.26,117.32,114.25,"176,940,500"
"Sep 8, 2020",113.95,118.99,112.68,112.82,109.87,"231,366,600"
"Sep 4, 2020",120.07,123.70,110.89,120.96,117.79,"332,607,200"
"Sep 3, 2020",126.91,128.84,120.50,120.88,117.72,"257,599,600"
"Sep 2, 2020",137.59,137.98,127.00,131.40,127.96,"200,119,000"
"Sep 1, 2020",132.76,134.80,130.53,134.18,130.67,"151,948,100"
"Aug 31, 2020",127.58,131.00,126.00,129.04,125.66,"225,702,700"
"Aug 28, 2020",126.01,126.44,124.58,124.81,121.54,"187,630,000"
"Aug 27, 2020",127.14,127.49,123.83,125.01,121.74,"155,552,400"
"Aug 26, 2020",126.18,126.99,125.08,126.52,123.21,"163,022,400"
"Aug 25, 2020",124.70,125.18,123.05,124.82,121.56,"211,495,600"
"Aug 24, 2020",128.70,128.79,123.94,125.86,122.56,"345,937,600"
"Aug 21, 2020",119.26,124.87,119.25,124.37,121.11,"338,054,800"
"Aug 20, 2020",115.75,118.39,115.73,118.28,115.18,"126,907,200"
"Aug 19, 2020",115.98,117.16,115.61,115.71,112.68,"145,538,000"
"Aug 18, 2020",114.35,116.00,114.01,115.56,112.54,"105,633,600"
"Aug 17, 2020",116.06,116.09,113.96,114.61,111.61,"119,561,600"
"Aug 14, 2020",114.83,115.00,113.04,114.91,111.90,"165,565,200"
"Aug 13, 2020",114.43,116.04,113.93,115.01,112.00,"210,082,000"
"Aug 12, 2020",110.50,113.28,110.30,113.01,110.05,"165,598,000"
"Aug 11, 2020",111.97,112.48,109.11,109.38,106.51,"187,902,400"
"Aug 10, 2020",112.60,113.78,110.00,112.73,109.78,"212,403,600"
"Aug 7, 2020",113.21,113.68,110.29,111.11,108.20,"198,045,600"
"Aug 6, 2020",110.40,114.41,109.80,113.90,110.72,"202,428,800"
"Aug 5, 2020",109.38,110.39,108.90,110.06,106.99,"121,776,800"
"Aug 4, 2020",109.13,110.79,108.39,109.67,106.60,"173,071,600"
"Aug 3, 2020",108.20,111.64,107.89,108.94,105.89,"308,151,200"
"Jul 31, 2020",102.89,106.42,100.82,106.26,103.29,"374,336,800"
"Jul 30, 2020",94.19,96.30,93.77,96.19,93.50,"158,130,000"
"Jul 29, 2020",93.75,95.23,93.71,95.04,92.39,"90,329,200"
"Jul 28, 2020",94.37,94.55,93.25,93.25,90.65,"103,625,600"
"Jul 27, 2020",93.71,94.90,93.48,94.81,92.16,"121,214,000"
"Jul 24, 2020",90.99,92.97,89.14,92.61,90.03,"185,438,800"
"Jul 23, 2020",97.00,97.08,92.01,92.85,90.25,"197,004,400"
"Jul 22, 2020",96.69,97.97,96.60,97.27,94.56,"89,001,600"
"Jul 21, 2020",99.17,99.25,96.74,97.00,94.29,"103,433,200"
"Jul 20, 2020",96.42,98.50,96.06,98.36,95.61,"90,318,000"
"Jul 17, 2020",96.99,97.15,95.84,96.33,93.64,"92,186,800"
"Jul 16, 2020",96.56,97.40,95.90,96.52,93.83,"110,577,600"
"Jul 15, 2020",98.99,99.25,96.49,97.72,95.00,"153,198,000"
"Jul 14, 2020",94.84,97.25,93.88,97.06,94.35,"170,989,200"
"Jul 13, 2020",97.26,99.96,95.26,95.48,92.81,"191,649,200"
"Jul 10, 2020",95.33,95.98,94.71,95.92,93.24,"90,257,200"
"Jul 9, 2020",96.26,96.32,94.67,95.75,93.08,"125,642,800"
"Jul 8, 2020",94.18,95.38,94.09,95.34,92.68,"117,092,000"
"Jul 7, 2020",93.85,94.65,93.06,93.17,90.57,"112,424,400"
"Jul 6, 2020",92.50,93.94,92.47,93.46,90.85,"118,655,600"
"Jul 2, 2020",91.96,92.62,90.91,91.03,88.49,"114,041,600"
"Jul 1, 2020",91.28,91.84,90.98,91.03,88.49,"110,737,200"
"Jun 30, 2020",90.02,91.50,90.00,91.20,88.65,"140,223,200"
"Jun 29, 2020",88.31,90.54,87.82,90.44,87.92,"130,646,000"
"Jun 26, 2020",91.10,91.33,88.25,88.41,85.94,"205,256,800"
"Jun 25, 2020",90.18,91.25,89.39,91.21,88.66,"137,522,400"
"Jun 24, 2020",91.25,92.20,89.63,90.01,87.50,"192,623,200"
"Jun 23, 2020",91.00,93.10,90.57,91.63,89.07,"212,155,600"
"Jun 22, 2020",87.83,89.86,87.79,89.72,87.21,"135,445,200"
"Jun 19, 2020",88.66,89.14,86.29,87.43,84.99,"264,476,000"
"Jun 18, 2020",87.85,88.36,87.31,87.93,85.48,"96,820,400"
"Jun 17, 2020",88.79,88.85,87.77,87.90,85.44,"114,406,400"
"Jun 16, 2020",87.86,88.30,86.18,88.02,85.56,"165,428,800"
"Jun 15, 2020",83.31,86.42,83.14,85.75,83.35,"138,808,800"
"Jun 12, 2020",86.18,86.95,83.56,84.70,82.33,"200,146,000"
"Jun 11, 2020",87.33,87.76,83.87,83.97,81.63,"201,662,400"
"Jun 10, 2020",86.97,88.69,86.52,88.21,85.75,"166,651,600"
"Jun 9, 2020",83.04,86.40,83.00,86.00,83.60,"147,712,400"
"Jun 8, 2020",82.56,83.40,81.83,83.36,81.04,"95,654,400"
"Jun 5, 2020",80.84,82.94,80.81,82.88,80.56,"137,250,400"
"Jun 4, 2020",81.10,81.40,80.19,80.58,78.33,"87,560,400"
"Jun 3, 2020",81.17,81.55,80.57,81.28,79.01,"104,491,200"
"Jun 2, 2020",80.19,80.86,79.73,80.83,78.58,"87,642,800"
"Jun 1, 2020",79.44,80.59,79.30,80.46,78.22,"80,791,200"
"May 29, 2020",79.81,80.29,79.12,79.49,77.26,"153,532,400"
"May 28, 2020",79.19,80.86,78.91,79.56,77.34,"133,560,800"
"May 27, 2020",79.04,79.68,78.27,79.53,77.31,"112,945,200"
"May 26, 2020",80.88,81.06,79.13,79.18,76.97,"125,522,000"
"May 22, 2020",78.94,79.81,78.84,79.72,77.50,"81,803,200"
"May 21, 2020",79.67,80.22,78.97,79.21,77.00,"102,688,800"
"May 20, 2020",79.17,79.88,79.13,79.81,77.58,"111,504,800"
"May 19, 2020",78.76,79.63,78.25,78.29,76.10,"101,729,600"
"May 18, 2020",78.29,79.13,77.58,78.74,76.54,"135,178,400"
"May 15, 2020",75.09,76.97,75.05,76.93,74.78,"166,348,400"
"May 14, 2020",76.13,77.45,75.38,77.39,75.22,"158,929,200"
"May 13, 2020",78.04,78.99,75.80,76.91,74.76,"200,622,400"
"May 12, 2020",79.46,79.92,77.73,77.85,75.68,"162,301,200"
"May 11, 2020",77.03,79.26,76.81,78.75,76.55,"145,946,400"
"May 8, 2020",76.41,77.59,76.07,77.53,75.37,"133,838,400"
"May 7, 2020",75.81,76.29,75.49,75.93,73.61,"115,215,200"
"May 6, 2020",75.11,75.81,74.72,75.16,72.86,"142,333,600"
"May 5, 2020",73.76,75.25,73.61,74.39,72.12,"147,751,200"
"May 4, 2020",72.29,73.42,71.58,73.29,71.05,"133,568,000"
"May 1, 2020",71.56,74.75,71.46,72.27,70.06,"240,616,800"
"Apr 30, 2020",72.49,73.63,72.09,73.45,71.21,"183,064,000"
"Apr 29, 2020",71.18,72.42,70.97,71.93,69.73,"137,280,800"
"Apr 28, 2020",71.27,71.46,69.55,69.64,67.52,"112,004,800"
"Apr 27, 2020",70.45,71.14,69.99,70.79,68.63,"117,087,600"
"Apr 24, 2020",69.30,70.75,69.25,70.74,68.58,"126,161,200"
"Apr 23, 2020",68.97,70.44,68.72,68.76,66.66,"124,814,400"
"Apr 22, 2020",68.40,69.47,68.05,69.03,66.92,"116,862,400"
"Apr 21, 2020",69.07,69.31,66.36,67.09,65.04,"180,991,600"
"Apr 20, 2020",69.49,70.42,69.21,69.23,67.12,"130,015,200"
"Apr 17, 2020",71.17,71.74,69.21,70.70,68.54,"215,250,000"
"Apr 16, 2020",71.85,72.05,70.59,71.67,69.48,"157,125,200"
"Apr 15, 2020",70.60,71.58,70.16,71.11,68.93,"131,154,400"
"Apr 14, 2020",70.00,72.06,69.51,71.76,69.57,"194,994,800"
"Apr 13, 2020",67.08,68.43,66.46,68.31,66.23,"131,022,800"
"Apr 9, 2020",67.18,67.52,66.18,67.00,64.95,"161,834,800"
"Apr 8, 2020",65.68,66.84,65.31,66.52,64.49,"168,895,200"
"Apr 7, 2020",67.70,67.93,64.75,64.86,62.88,"202,887,200"
"Apr 6, 2020",62.72,65.78,62.35,65.62,63.61,"201,820,400"
"Apr 3, 2020",60.70,61.42,59.74,60.35,58.51,"129,880,000"
"Apr 2, 2020",60.08,61.29,59.22,61.23,59.36,"165,934,000"
"Apr 1, 2020",61.63,62.18,59.78,60.23,58.39,"176,218,400"
"Mar 31, 2020",63.90,65.62,63.00,63.57,61.63,"197,002,000"
"Mar 30, 2020",62.69,63.88,62.35,63.70,61.76,"167,976,400"
"Mar 27, 2020",63.19,63.97,61.76,61.94,60.04,"204,216,800"
"Mar 26, 2020",61.63,64.67,61.59,64.61,62.64,"252,087,200"
"Mar 25, 2020",62.69,64.56,61.08,61.38,59.50,"303,602,000"
"Mar 24, 2020",59.09,61.92,58.58,61.72,59.83,"287,531,200"
"Mar 23, 2020",57.02,57.13,53.15,56.09,54.38,"336,752,800"
"Mar 20, 2020",61.79,62.96,57.00,57.31,55.56,"401,693,200"
"Mar 19, 2020",61.85,63.21,60.65,61.19,59.33,"271,857,200"
"Mar 18, 2020",59.94,62.50,59.28,61.67,59.78,"300,233,600"
"Mar 17, 2020",61.88,64.40,59.60,63.22,61.28,"324,056,000"
"Mar 16, 2020",60.49,64.77,60.00,60.55,58.70,"322,423,600"
"Mar 13, 2020",66.22,69.98,63.24,69.49,67.37,"370,732,000"
"Mar 12, 2020",63.99,67.50,62.00,62.06,60.16,"418,474,000"
"Mar 11, 2020",69.35,70.31,67.96,68.86,66.75,"255,598,800"
"Mar 10, 2020",69.29,71.61,67.34,71.33,69.16,"285,290,000"
"Mar 9, 2020",65.94,69.52,65.75,66.54,64.51,"286,744,800"
"Mar 6, 2020",70.50,72.71,70.31,72.26,70.05,"226,176,800"
"Mar 5, 2020",73.88,74.89,72.85,73.23,70.99,"187,572,800"
"Mar 4, 2020",74.11,75.85,73.28,75.68,73.37,"219,178,400"
"Mar 3, 2020",75.92,76.00,71.45,72.33,70.12,"319,475,600"
"Mar 2, 2020",70.57,75.36,69.43,74.70,72.42,"341,397,200"
"Feb 28, 2020",64.32,69.60,64.09,68.34,66.25,"426,510,000"
"Feb 27, 2020",70.28,71.50,68.24,68.38,66.29,"320,605,600"
"Feb 26, 2020",71.63,74.47,71.63,73.16,70.93,"198,054,800"
"Feb 25, 2020",75.24,75.63,71.53,72.02,69.82,"230,673,600"
"Feb 24, 2020",74.32,76.04,72.31,74.54,72.27,"222,195,200"
"Feb 21, 2020",79.65,80.11,77.63,78.26,75.87,"129,554,000"
"Feb 20, 2020",80.66,81.16,79.55,80.07,77.63,"100,566,000"
"Feb 19, 2020",80.00,81.14,80.00,80.90,78.43,"93,984,000"
"Feb 18, 2020",78.84,79.94,78.65,79.75,77.31,"152,531,200"
"Feb 14, 2020",81.18,81.50,80.71,81.24,78.76,"80,113,600"
"Feb 13, 2020",81.05,81.56,80.84,81.22,78.74,"94,747,600"
"Feb 12, 2020",80.37,81.81,80.37,81.80,79.30,"113,730,400"
"Feb 11, 2020",80.90,80.97,79.68,79.90,77.46,"94,323,200"
"Feb 10, 2020",78.54,80.39,78.46,80.39,77.93,"109,348,800"
"Feb 7, 2020",80.59,80.85,79.50,80.01,77.56,"117,684,000"
"Feb 6, 2020",80.64,81.31,80.07,81.30,78.63,"105,425,600"
"Feb 5, 2020",80.88,81.19,79.74,80.36,77.72,"118,826,800"
"Feb 4, 2020",78.83,79.91,78.41,79.71,77.09,"136,616,400"
"Feb 3, 2020",76.07,78.37,75.56,77.17,74.63,"173,788,400"
"Jan 31, 2020",80.23,80.67,77.07,77.38,74.84,"199,588,400"
"Jan 30, 2020",80.14,81.02,79.69,80.97,78.31,"126,743,200"
"Jan 29, 2020",81.11,81.96,80.35,81.08,78.42,"216,229,200"
"Jan 28, 2020",78.15,79.60,78.05,79.42,76.81,"162,234,000"
"Jan 27, 2020",77.51,77.94,76.22,77.24,74.70,"161,940,000"
"Jan 24, 2020",80.06,80.83,79.38,79.58,76.96,"146,537,600"
"Jan 23, 2020",79.48,79.89,78.91,79.81,77.19,"104,472,000"
"Jan 22, 2020",79.64,80.00,79.33,79.43,76.82,"101,832,400"
"Jan 21, 2020",79.30,79.75,79.00,79.14,76.54,"110,843,200"
"Jan 17, 2020",79.07,79.68,78.75,79.68,77.06,"137,816,400"
"Jan 16, 2020",78.40,78.93,78.02,78.81,76.22,"108,829,200"
"Jan 15, 2020",77.96,78.88,77.39,77.83,75.28,"121,923,600"
"Jan 14, 2020",79.18,79.39,78.04,78.17,75.60,"161,954,400"
"Jan 13, 2020",77.91,79.27,77.79,79.24,76.64,"121,532,000"
"Jan 10, 2020",77.65,78.17,77.06,77.58,75.03,"140,644,800"
"Jan 9, 2020",76.81,77.61,76.55,77.41,74.86,"170,108,400"
"Jan 8, 2020",74.29,76.11,74.29,75.80,73.31,"132,079,200"
"Jan 7, 2020",74.96,75.22,74.37,74.60,72.15,"108,872,000"
"Jan 6, 2020",73.45,74.99,73.19,74.95,72.49,"118,387,200"
"Jan 3, 2020",74.29,75.14,74.13,74.36,71.91,"146,322,800"
"Jan 2, 2020",74.06,75.15,73.80,75.09,72.62,"135,480,400"
"Dec 31, 2019",72.48,73.42,72.38,73.41,71.00,"100,805,600"
"Dec 30, 2019",72.36,73.17,71.31,72.88,70.49,"144,114,400"
"Dec 27, 2019",72.78,73.49,72.03,72.45,70.07,"146,266,000"
"Dec 26, 2019",71.21,72.50,71.18,72.48,70.10,"93,121,200"
"Dec 24, 2019",71.17,71.22,70.73,71.07,68.73,"48,478,800"
"Dec 23, 2019",70.13,71.06,70.09,71.00,68.67,"98,572,000"
"Dec 20, 2019",70.56,70.66,69.64,69.86,67.57,"275,978,000"
"Dec 19, 2019",69.88,70.29,69.74,70.00,67.71,"98,369,200"
"Dec 18, 2019",69.95,70.47,69.78,69.93,67.64,"116,028,400"
"Dec 17, 2019",69.89,70.44,69.70,70.10,67.80,"114,158,400"
"Dec 16, 2019",69.25,70.20,69.25,69.96,67.67,"128,186,000"
"Dec 13, 2019",67.86,68.82,67.73,68.79,66.53,"133,587,600"
"Dec 12, 2019",66.94,68.14,66.83,67.86,65.64,"137,310,400"
"Dec 11, 2019",67.20,67.78,67.13,67.69,65.47,"78,756,800"
"Dec 10, 2019",67.15,67.52,66.46,67.12,64.92,"90,420,400"
"Dec 9, 2019",67.50,67.70,66.23,66.73,64.54,"128,042,400"
"Dec 6, 2019",66.87,67.75,66.82,67.68,65.45,"106,075,600"
"Dec 5, 2019",65.95,66.47,65.68,66.39,64.21,"74,424,400"
"Dec 4, 2019",65.27,65.83,65.17,65.43,63.29,"67,181,600"
"Dec 3, 2019",64.58,64.88,64.07,64.86,62.73,"114,430,400"
"Dec 2, 2019",66.82,67.06,65.86,66.04,63.87,"94,487,200"
"Nov 29, 2019",66.65,67.00,66.47,66.81,64.62,"46,617,600"
"Nov 27, 2019",66.39,67.00,66.33,66.96,64.76,"65,235,600"
"Nov 26, 2019",66.74,66.79,65.63,66.07,63.90,"105,207,600"
"Nov 25, 2019",65.68,66.61,65.63,66.59,64.40,"84,020,400"
"Nov 22, 2019",65.65,65.79,65.21,65.44,63.30,"65,325,200"
"Nov 21, 2019",65.92,66.00,65.29,65.50,63.35,"121,395,200"
"Nov 20, 2019",66.39,66.52,65.10,65.80,63.64,"106,234,400"
"Nov 19, 2019",66.97,67.00,66.35,66.57,64.39,"76,167,200"
"Nov 18, 2019",66.45,66.86,66.06,66.78,64.58,"86,703,200"
"Nov 15, 2019",65.92,66.44,65.75,66.44,64.26,"100,206,400"
"Nov 14, 2019",65.94,66.22,65.53,65.66,63.50,"89,182,800"
"Nov 13, 2019",65.28,66.19,65.27,66.12,63.95,"102,734,400"
"Nov 12, 2019",65.39,65.70,65.23,65.49,63.34,"87,388,800"
"Nov 11, 2019",64.57,65.62,64.57,65.55,63.40,"81,821,200"
"Nov 8, 2019",64.67,65.11,64.21,65.04,62.90,"69,986,400"
"Nov 7, 2019",64.68,65.09,64.53,64.86,62.73,"94,940,400"
"Nov 6, 2019",64.19,64.37,63.84,64.31,62.01,"75,864,400"
"Nov 5, 2019",64.26,64.55,64.08,64.28,61.98,"79,897,600"
"Nov 4, 2019",64.33,64.46,63.85,64.38,62.07,"103,272,000"
"Nov 1, 2019",62.38,63.98,62.29,63.96,61.67,"151,125,200"
"Oct 31, 2019",61.81,62.29,59.31,62.19,59.97,"139,162,000"
"Oct 30, 2019",61.19,61.33,60.30,60.81,58.64,"124,522,000"
"Oct 29, 2019",62.24,62.44,60.64,60.82,58.65,"142,839,600"
"Oct 28, 2019",61.85,62.31,61.68,62.26,60.04,"96,572,800"
"Oct 25, 2019",60.79,61.68,60.72,61.65,59.44,"73,477,200"
"Oct 24, 2019",61.13,61.20,60.45,60.90,58.72,"69,275,200"
"Oct 23, 2019",60.53,60.81,60.31,60.79,58.62,"75,828,800"
"Oct 22, 2019",60.29,60.55,59.90,59.99,57.85,"82,293,600"
"Oct 21, 2019",59.38,60.25,59.33,60.13,57.98,"87,247,200"
"Oct 18, 2019",58.65,59.40,58.57,59.10,56.99,"97,433,600"
"Oct 17, 2019",58.77,59.04,58.38,58.82,56.72,"67,585,200"
"Oct 16, 2019",58.34,58.81,58.30,58.59,56.50,"73,903,200"
"Oct 15, 2019",59.10,59.41,58.72,58.83,56.73,"87,360,000"
"Oct 14, 2019",58.72,59.53,58.67,58.97,56.86,"96,427,600"
"Oct 11, 2019",58.24,59.41,58.08,59.05,56.94,"166,795,600"
"Oct 10, 2019",56.98,57.61,56.83,57.52,55.47,"113,013,600"
"Oct 9, 2019",56.76,56.95,56.41,56.76,54.73,"74,770,400"
"Oct 8, 2019",56.46,57.01,56.08,56.10,54.09,"111,820,000"
"Oct 7, 2019",56.57,57.48,56.46,56.76,54.74,"122,306,000"
"Oct 4, 2019",56.41,56.87,55.97,56.75,54.72,"138,478,800"
"Oct 3, 2019",54.61,55.24,53.78,55.21,53.23,"114,426,000"
"Oct 2, 2019",55.76,55.90,54.48,54.74,52.78,"138,449,200"
"Oct 1, 2019",56.27,57.06,56.05,56.15,54.14,"139,223,200"
"Sep 30, 2019",55.22,56.15,55.20,55.99,53.99,"103,909,600"
"Sep 27, 2019",55.13,55.24,54.32,54.71,52.75,"101,408,000"
"Sep 26, 2019",55.00,55.24,54.71,54.97,53.01,"75,334,000"
